a	a
abadala	abadala
abadesi	abadesi
abadeso	abadeso
abadeyala	abadejala
abadeyi	abadeji
abadeyo	abadejo
abadi	abadi
abadini	abadini
abadino	abadino
abado	abado
abaduli	abaduli
abadulo	abadulo
abaki	abaki
abako	abako
abandonabez	abandonabɛs
abandonabez	abandonabɛz
abandonabis	abandonabis
abandonabos	abandonabɔs
abandonabus	abandonabus
abandonanta	abandonanta
abandonante	abandonante
abandonanti	abandonanti
abandonanto	abandonanto
abandonar	abandonar
abandonas	abandonas
abandonata	abandonata
abandonate	abandonate
abandonati	abandonati
abandonato	abandonato
abandonez	abandonɛs
abandonez	abandonɛz
abandoninta	abandoninta
abandoninte	abandoninte
abandoninti	abandoninti
abandoninto	abandoninto
abandonir	abandonir
abandonis	abandonis
abandonita	abandonita
abandonite	abandonite
abandoniti	abandoniti
abandonito	abandonito
abandononta	abandononta
abandononte	abandononte
abandononti	abandononti
abandononto	abandononto
abandonor	abandonɔr
abandonos	abandonɔs
abandonota	abandonota
abandonote	abandonote
abandonoti	abandonoti
abandonoto	abandonoto
abandonus	abandonus
abasar	abasar
abase	abase
abasez	abasɛs
abasez	abasɛz
abasis	abasis
abasos	abasɔs
abasus	abasus
abatajari	abatadʒari
abatajari	abataʒari
abatajaro	abataʒarɔ
abatanta	abatanta
abatante	abatante
abatanti	abatanti
abatanto	abatanto
abatar	abatar
abatas	abatas
abatata	abatata
abatate	abatate
abatati	abatati
abatato	abatato
abatez	abatɛs
abatez	abatɛz
abatinta	abatinta
abatinte	abatinte
abatinti	abatinti
abatinto	abatinto
abatir	abatir
abatis	abatis
abatisi	abatisi
abatiso	abatiso
abatita	abatita
abatite	abatite
abatiti	abatiti
abatito	abatito
abatonta	abatonta
abatonte	abatonte
abatonti	abatonti
abatonto	abatonto
abator	abatɔr
abatos	abatɔs
abatota	abatota
abatote	abatote
abatoti	abatoti
abatoto	abatoto
abatus	abatus
abceseskar	abtseseskar
abcesi	abtsesi
abceso	abtseso
abdikar	abdikar
abdikas	abdikas
abdikez	abdikɛs
abdikez	abdikɛz
abdikis	abdikis
abdikos	abdikɔs
abdikus	abdikus
abdomini	abdomini
abdomino	abdomino
abduktar	abduktar
abeli	abeli
abelo	abelo
abeluyo	abelujo
abieti	abi̯eti
abieto	abi̯eto
abjekta	abdʒekta
abjekta	abʒekta
ablativi	ablativi
ablativo	ablativo
abnegar	abneɡar
abolisanto	abolisanto
abolisar	abolisaɾ
abolisati	abolisati
abolisesi	abolisesi
aboliseso	aboliseso
aboliso	aboliso
abono	abono
abordar	abɔrdar
abortar	abortar
abortigar	abortiɡar
abortigar	abɔrtiɡar
abortos	abortɔs
abortus	abortus
aboyar	abojar
abrejar	abredʒar
abrejar	abreʒar
abrejas	abredʒas
abrejas	abreʒas
abreviar	abrevi̯ar
abrevias	abrevi̯as
abreviez	abrevi̯ɛs
abreviez	abrevi̯ɛz
abrevio	abrevi̯o
abrikoti	abrikoti
abrikoto	abrikoto
abrikoto	abrikɔtɔ
abrupta	abrupta
absenteso	absenteso
absinto	absinto
absoluta	absoluta
absolute	absolute
abstrakta	abstrakta
abstrakte	abstrakte
abundanta	abundanta
abundanto	abundanto
abundar	abundar
abundas	abundas
abundegar	abundeɡar
abundis	abundis
abundos	abundɔs
abundus	abundus
acendar	atsɛndar
acendilo	atsendilo
acensar	atsensar
acento	atsento
aceptanta	atseptanta
aceptante	atseptante
aceptanti	atseptanti
aceptanto	atseptanto
aceptar	atseptar
aceptas	atseptas
aceptata	atseptata
aceptate	atseptate
aceptati	atseptati
aceptato	atseptato
aceptez	atseptɛs
aceptez	atseptɛz
aceptinta	atseptinta
aceptinte	atseptinte
aceptinti	atseptinti
aceptinto	atseptinto
aceptir	atseptir
aceptis	atseptis
aceptita	atseptita
aceptite	atseptite
aceptiti	atseptiti
aceptito	atseptito
aceptonta	atseptonta
aceptonte	atseptonte
aceptonti	atseptonti
aceptonto	atseptonto
aceptor	atseptɔr
aceptos	atseptɔs
aceptota	atseptota
aceptote	atseptote
aceptoti	atseptoti
aceptoto	atseptoto
aceptus	atseptus
acerba	atserba
acida	atsida
acidi	atsidi
acido	atsido
acioni	atsjoni
acioniero	atsjonjeɾo
aciono	atsjono
ad	ad
adavane	adavane
aden	aden
adepto	adepto
adfluar	adflu̯ar
adherar	adherar
adianta	adi̯anta
adiante	adi̯ante
adianti	adi̯anti
adianto	adi̯anto
adiar	adi̯ar
adias	adi̯as
adiate	adi̯ate
adibe	adibe
adicionar	aditsi̯onar
adicionas	aditsi̯onas
adicionez	aditsi̯onɛs
adicionez	aditsi̯onɛz
adicionir	aditsi̯onir
adicionis	aditsi̯onis
adicionor	aditsi̯onɔr
adicionos	aditsi̯onɔs
adicionus	aditsi̯onus
adio	adio
adio	adiɔ
adios	adi̯ɔs
adjacanta	addʒatsanta
adjacanta	adʒatsanta
adjektiva	addʒektiva
adjektiva	adʒektiva
adjektivi	addʒektivi
adjektivi	adʒektivi
adjektivo	addʒektivo
adjektivo	adʒektivo
adjuntar	adʒuntar
adminime	adminime
administranto	administranto
admirar	admirar
admiras	admiras
admiris	admiris
admiros	admirɔs
admirus	admirus
admisar	admisar
adolecanto	adoletsanto
adoptanta	adoptanta
adoptante	adoptante
adoptanti	adoptanti
adoptanto	adoptanto
adoptar	adoptar
adoptas	adoptas
adoptata	adoptata
adoptate	adoptate
adoptati	adoptati
adoptato	adoptato
adoptez	adoptɛs
adoptez	adoptɛz
adoptinta	adoptinta
adoptinte	adoptinte
adoptinti	adoptinti
adoptinto	adoptinto
adoptir	adoptir
adoptis	adoptis
adoptita	adoptita
adoptite	adoptite
adoptiti	adoptiti
adoptito	adoptito
adopto	adopto
adoptonta	adoptonta
adoptonte	adoptonte
adoptonti	adoptonti
adoptonto	adoptonto
adoptor	adoptɔr
adoptos	adoptɔs
adoptota	adoptota
adoptote	adoptote
adoptoti	adoptoti
adoptoto	adoptoto
adoptus	adoptus
adoranta	adoranta
adorante	adorante
adoranti	adoranti
adoranto	adoranto
adorar	adorar
adoras	adoras
adorata	adorata
adorate	adorate
adorati	adorati
adorato	adorato
adorez	adorɛs
adorez	adorɛz
adorinta	adorinta
adorinte	adorinte
adorinti	adorinti
adorinto	adorinto
adorir	adorir
adoris	adoris
adorita	adorita
adorite	adorite
adoriti	adoriti
adorito	adorito
adoronta	adoronta
adoronte	adoronte
adoronti	adoronti
adoronto	adoronto
adoror	adorɔr
adoros	adorɔs
adorota	adorota
adorote	adorote
adoroti	adoroti
adoroto	adoroto
adorus	adorus
adpozar	adpozar
adpozez	adpozɛs
adpozez	adpozɛz
adresi	adresi
adresizar	adresizar
adreso	adreso
adsub	adsub
adsur	adsur
adulto	adulto
adurolo	adurolo
adventi	adventi
advento	advento
advere	advere
adverso	adverso
advokati	advokati
advokato	advokato
aeri	aeri
aero	aero
aeroliti	aeroliti
aerolito	aerolito
